question,source,question_id,subfield,cutoff_year,cutoff_date,control_subtype,txt_n_words,txt_n_entities,txt_n_numbers,txt_has_causal,txt_has_comparison,txt_has_mechanism,txt_has_measurable,txt_has_alternatives,txt_has_falsification,txt_is_yesno,txt_specificity,ev_top1_sim,ev_top5_mean_sim,ev_n_similar,ev_n_instruments,ev_tension_density,ev_age_mean,ev_age_std,ev_recency_share,ev_native_n_papers,ev_native_year_spread,ev_has_native_record,nov_nn_sim,nov_semantic_distance,nov_mean_top10_sim,nov_pair_doc_count,nov_new_pair,nov_review_overlap,fal_outcome_variable,fal_competing_rule,fal_quant_threshold,fal_named_dataset,tra_n_facilities_mentioned,tra_n_facilities_operational,tra_mentions_future_facility,tra_needs_new_instrument,tra_archival_data,tra_longitudinal,tra_needs_theory,tra_sample_scale,env_pub_volume_3y,env_pub_share_3y,env_growth_ratio,env_review_count_3y,env_years_to_next_facility,env_facility_within_3y,fal_observable,fal_competing_llm,fal_quant_test,fal_falsification_path,future_paper_count,future_paper_count_weak,first_follow_up_date,lead_time_months,review_recognition,addressed,answer_status,n_direct,n_adjacent,premise_status,confidence,judge_model,y_addressed
"What role do clouds detected in exoplanetary atmospheres play in the influence of stellar companions on the formation and evolution of planetary systems, particularly in planet-hosting binary star systems?",control,exoplanet_atmospheres-2018-021,exoplanet_atmospheres,2018,2018-12-31,random_pair,29,0,0,0,0,0,0,0,0,0,0,0.24533951139662694,0.23197608865836736,17,3,0.0,3.8,1.9390719429665317,0.3,0,0,0,0.24533951139662694,0.7546604886033731,0.20990975705255388,7,0,0.17392251733783753,0,0,0,0,0,0,0,0,0,0,0,0,700,0.015130555075220474,1.3480769230769232,3,0.0,1,1,0,0,0,1,28,2019-04-17,4.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What is the nature of the interactions between exoplanet atmospheres and their surrounding environments?,control,exoplanet_atmospheres-2018-022,exoplanet_atmospheres,2018,2018-12-31,vague,14,0,0,0,0,0,0,0,0,0,0,0.18181102810427474,0.13776073958562102,1,2,0.0,2.8,1.98997487421324,0.6,0,0,0,0.18181102810427474,0.8181889718957253,0.1254136043681374,1,0,0.10749991429498049,0,0,0,0,0,0,0,0,0,0,0,0,700,0.015130555075220474,1.3480769230769232,3,0.0,1,1,0,0,0,0,1,,,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
How might the observed time variation and wavelength dependence of polarization due to double scattering in the Earth's atmosphere reflect underlying principles of atmospheric inhomogeneity across different latitudes?,control,exoplanet_atmospheres-2018-023,exoplanet_atmospheres,2018,2018-12-31,untestable,28,0,0,1,1,0,0,0,0,0,0,0.3064617516782075,0.17346948439224527,2,2,0.1,2.4,2.537715508089904,0.6,0,0,0,0.3064617516782075,0.6935382483217924,0.13644526743865226,0,1,0.033432411757822356,0,0,0,0,0,0,0,0,0,0,0,0,700,0.015130555075220474,1.3480769230769232,3,0.0,1,1,0,0,0,0,5,,,False,False,not_addressed,0,0,not_applicable,1.0,gpt-4o,0
Could it be possible that the atmospheric characteristics of WASP-157b challenge the prevailing understanding of hot Jupiter formation and evolution?,control,exoplanet_atmospheres-2018-024,exoplanet_atmospheres,2018,2018-12-31,consensus_challenge,20,1,0,0,0,0,0,0,0,1,1,0.2615748178129275,0.13496775758164473,1,3,0.3,2.6,1.6852299546352718,0.5,0,0,0,0.2615748178129275,0.7384251821870724,0.10910993777147318,0,1,0.043951073582806796,0,0,0,0,0,0,0,0,0,0,0,0,700,0.015130555075220474,1.3480769230769232,3,0.0,1,1,1,0,1,0,0,,,False,False,not_addressed,0,0,not_applicable,0.9,auto_threshold,0
"What specific structural features of protoplanetary disks can be identified through multi-wavelength observations, and how do these features reconcile with or contradict existing millimeter-wavelength observations?",evidence_tension,protoplanetary_disks-2018-000,protoplanetary_disks,2018,2018-12-31,,25,0,0,0,0,0,0,0,0,0,0,0.17162178079546683,0.1453892286154455,1,4,0.2,2.9,1.8681541692269403,0.4,2,4,1,0.17162178079546683,0.8283782192045331,0.133245032523066,0,1,0.10587249392477349,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,1,0,0,3,,,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"How do the scattering properties of small grains in protoplanetary disks influence the observed asymmetries in scattered light images at wavelengths smaller than or equal to 2.2 microns, particularly in the context of the discrepancies noted in H-band images and thermal emission fits?",evidence_tension,protoplanetary_disks-2018-001,protoplanetary_disks,2018,2018-12-31,,43,0,1,0,1,0,0,0,0,0,1,0.2041301400530269,0.19531904509158654,10,6,0.3,3.2,1.661324772583615,0.5,4,2,1,0.2041301400530269,0.7958698599469731,0.1811296077064654,0,1,0.11093114514598759,0,0,1,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,1,28,2019-07-15,7.0,False,True,partially_addressed,1,7,intact,1.0,gpt-4o,1
"What is the cause of the discrepancy in the derived inclinations of protoplanetary disks as measured by interferometric near-infrared spectroscopy compared to other methods, and how does the presence of a 3-4M_Jup planet at 20 au from the star influence the cavity radii observed at near-infrared versus submillimeter wavelengths?",evidence_tension,protoplanetary_disks-2018-002,protoplanetary_disks,2018,2018-12-31,,49,0,2,1,1,0,1,0,0,0,3,0.36508758762532906,0.19911531985571404,3,6,0.6,3.2,2.039607805437114,0.4,2,2,1,0.36508758762532906,0.634912412374671,0.16454893327532233,1,0,0.11691657241821239,1,0,1,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,2,0,1,0,16,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"How do the orbital velocity distributions of gas parcels in protoplanetary disks deviate from Keplerian motion, and what implications does this have for the observed line profile shapes and the presence of gapped structures in spectral observations?",evidence_tension,protoplanetary_disks-2018-003,protoplanetary_disks,2018,2018-12-31,,37,0,0,0,0,0,0,0,0,0,0,0.15685250579560672,0.13508435504322777,1,5,0.1,3.3,2.5317977802344322,0.4,4,5,1,0.15685250579560672,0.8431474942043933,0.12361484254682047,0,1,0.07346832165663052,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,0,5,,,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
How do the properties of the optically thick inner regions of protostellar disks influence the millimeter dust flux and the observed cavity sizes for small and large dust grains in the presence of orbiting companions?,evidence_tension,protoplanetary_disks-2018-004,protoplanetary_disks,2018,2018-12-31,,35,0,0,0,0,0,1,0,0,0,1,0.30251633940238964,0.23616636712863737,38,3,0.4,4.1,2.467792535850613,0.4,4,6,1,0.30251633940238964,0.6974836605976104,0.21250210058621982,11,0,0.166755185635458,1,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,7,50,2019-06-12,6.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"What is the average limiting velocity v_ion of neutral elements in protoplanetary disks, and how does it relate to the gas composition and its spatial distribution within the disk?",evidence_tension,protoplanetary_disks-2018-005,protoplanetary_disks,2018,2018-12-31,,29,0,0,0,0,0,0,0,0,0,0,0.2996520775906524,0.1495455387926969,1,4,0.2,2.9,1.9209372712298547,0.6,2,6,1,0.2996520775906524,0.7003479224093476,0.12263083066681232,0,1,0.0777199056420752,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,1,1,0,3,,,False,False,not_addressed,0,6,intact,1.0,gpt-4o,0
"What is the cause of the significant discrepancy in Class III abundances observed in Lupus compared to other star-forming regions, and how does this relate to the low disk fraction and the presence of transition disks with large cavities in the same region?",evidence_tension,protoplanetary_disks-2018-006,protoplanetary_disks,2018,2018-12-31,,43,0,0,1,1,0,1,0,0,0,1,0.31953843155730804,0.22560101567535534,13,6,0.5,3.3,2.6851443164195103,0.4,4,7,1,0.31953843155730804,0.680461568442692,0.19223060071270656,0,1,0.31953843155730804,1,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,2,0,1,4,31,2020-10-05,22.0,True,True,partially_addressed,1,6,intact,0.9,gpt-4o,1
"What mechanisms can explain the formation and migration of hot Earth-size to Neptune-size planets within the inner 0.02-0.2 AU from their parent stars, given the unexpected abundance observed by Kepler?",evidence_tension,protoplanetary_disks-2018-007,protoplanetary_disks,2018,2018-12-31,,30,0,2,1,0,1,1,0,0,0,3,0.31683308247588254,0.2359787528734601,16,3,0.4,4.4,2.4576411454889016,0.2,4,6,1,0.31683308247588254,0.6831669175241175,0.20354185361807992,2,0,0.08627624824005947,1,0,1,1,1,1,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,0,19,,,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"What are the physical mechanisms responsible for the observed differences in temperature and decay rates of debris disks around A stars compared to FGK stars, and how do these mechanisms account for the presence of large amounts of dust in older protoplanetary disks?",evidence_tension,protoplanetary_disks-2018-008,protoplanetary_disks,2018,2018-12-31,,43,0,0,1,1,1,1,0,0,0,1,0.16743088069302697,0.1589227094578204,5,4,0.2,3.7,1.6155494421403511,0.3,4,5,1,0.16743088069302697,0.8325691193069731,0.15261249899426235,2,0,0.16351235711710055,1,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,0,15,,,False,False,not_addressed,0,7,intact,1.0,gpt-4o,0
"What mechanisms could explain the significant discrepancy in inclination angles between the two rings in the protoplanetary disk of AB Aur, and how might these mechanisms relate to the observed large pitch angle and the presence of free-free emission or dust grain accumulation near the star?",evidence_tension,protoplanetary_disks-2018-009,protoplanetary_disks,2018,2018-12-31,,46,0,0,1,0,1,0,0,0,0,0,0.25328534125209756,0.22259572988661694,10,3,0.5,2.4,1.9078784028338913,0.6,4,7,1,0.25328534125209756,0.7467146587479024,0.19139273602116305,0,1,0.08210848118359829,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,2,0,1,4,20,2019-04-29,4.0,False,False,not_addressed,0,6,intact,1.0,gpt-4o,0
What are the precise mechanisms and conditions that lead to the formation of planetesimals from the dust and gas in protoplanetary disks?,direct_llm,protoplanetary_disks-2018-010,protoplanetary_disks,2018,2018-12-31,,22,0,0,1,0,1,0,0,0,0,0,0.17894088723615226,0.16338395704534556,8,1,0.0,2.6,1.624807680927192,0.5,0,0,0,0.17894088723615226,0.8210591127638478,0.1569362339121599,3,0,0.10252051086878208,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,1,36,2022-07-12,43.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
How do different types of turbulence within protoplanetary disks affect the growth and migration of protoplanets?,direct_llm,protoplanetary_disks-2018-011,protoplanetary_disks,2018,2018-12-31,,16,0,0,0,1,0,0,0,0,0,0,0.195749327616583,0.1790034837304658,11,0,0.0,3.7,2.570992026436488,0.3,0,0,0,0.195749327616583,0.804250672383417,0.1693515037803794,5,0,0.0890432876004888,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,1,1,24,2020-06-11,18.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"What is the role of magnetic fields in the dynamics and evolution of protoplanetary disks, particularly in relation to angular momentum transport?",direct_llm,protoplanetary_disks-2018-012,protoplanetary_disks,2018,2018-12-31,,22,0,0,0,0,0,0,0,0,0,0,0.2445317740397352,0.22824334807900187,46,1,0.1,2.6,1.8,0.5,0,0,0,0.2445317740397352,0.7554682259602647,0.21196751962584134,4,0,0.1444433225095043,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,14,50,2019-03-15,3.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"How do the chemical compositions of protoplanetary disks influence the formation and characteristics of planets, particularly in terms of their atmospheres and potential habitability?",direct_llm,protoplanetary_disks-2018-013,protoplanetary_disks,2018,2018-12-31,,24,0,0,0,0,0,0,0,0,0,0,0.19228135039948135,0.1608862434494601,2,1,0.0,3.1,2.071231517720798,0.5,0,0,0,0.19228135039948135,0.8077186496005186,0.14742744471712388,3,0,0.07211799358208515,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,14,,,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"What are the long-term evolutionary pathways of protoplanetary disks, and how do they relate to the observed diversity of planetary systems?",direct_llm,protoplanetary_disks-2018-014,protoplanetary_disks,2018,2018-12-31,,21,0,0,0,0,0,0,0,0,0,0,0.23225048370881118,0.17144127780745386,3,4,0.0,4.4,1.9595917942265424,0.2,0,0,0,0.23225048370881118,0.7677495162911888,0.14742464680943806,0,1,0.09379604134441108,0,0,0,0,0,0,0,0,0,1,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,9,,,False,True,partially_addressed,1,6,intact,0.9,gpt-4o,1
What are the poorly constrained chemical species present in protoplanetary discs and how do they affect thermal balance and planetary atmospheres?,future_work,protoplanetary_disks-2018-015,protoplanetary_disks,2018,2018-12-31,,21,0,0,0,0,0,0,0,0,0,0,0.2068177808837509,0.17145536822659996,6,3,0.0,4.2,2.2271057451320084,0.2,0,0,0,0.2068177808837509,0.7931822191162491,0.15816471017073866,1,0,0.0755201888975241,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,15,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What are the reasons for the dissimilarities in the spatial distribution of small and large dust grains at the cavity edge of transition disks?,future_work,protoplanetary_disks-2018-016,protoplanetary_disks,2018,2018-12-31,,24,0,0,0,0,0,0,0,0,0,0,0.4563305636249606,0.2462755855934425,9,3,0.4,4.2,2.3579652245103193,0.2,0,0,0,0.4563305636249606,0.5436694363750394,0.20000147988191794,0,1,0.15858805979145216,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,1,16,2022-12-02,48.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
What is the mechanism responsible for the depletion observed in certain protoplanetary disks?,future_work,protoplanetary_disks-2018-017,protoplanetary_disks,2018,2018-12-31,,13,0,0,1,0,1,0,0,0,0,0,0.16479776616458267,0.1423367006468491,2,4,0.0,2.4,2.0591260281974,0.6,0,0,0,0.16479776616458267,0.8352022338354174,0.1311596968732391,1,0,0.08148691212441508,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,10,,,False,True,partially_addressed,3,5,intact,1.0,gpt-4o,1
What processes lead to the formation of transition disks with depleted inner regions?,future_work,protoplanetary_disks-2018-018,protoplanetary_disks,2018,2018-12-31,,13,0,0,1,0,1,0,0,0,0,0,0.21639111324300003,0.1930838002709189,8,5,0.0,3.9,2.022374841615669,0.3,0,0,0,0.21639111324300003,0.7836088867569999,0.1718980117501843,9,0,0.12471928560495621,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,2,19,2020-02-28,14.0,False,True,partially_addressed,3,5,intact,1.0,gpt-4o,1
"What are the key factors influencing the initial (proto)stellar distribution, infant (im)mortality, and age spreads within young massive clusters (YMCs)?",future_work,protoplanetary_disks-2018-019,protoplanetary_disks,2018,2018-12-31,,20,0,0,0,0,0,0,0,0,0,0,0.46800651778170593,0.1897152426471283,1,4,0.2,3.0,2.569046515733026,0.4,0,0,0,0.46800651778170593,0.5319934822182941,0.1428890388050817,1,0,0.09989041839010385,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,5,,,False,False,not_addressed,0,8,not_applicable,1.0,gpt-4o,0
How does the phase-resolved analysis of high-resolution X-ray spectra from the XMM-Newton space observatory influence our understanding of the relationship between $ ext{dot{M}}_{ ext{out}}$ and $ ext{dot{M}}_{ ext{in}}$ in stellar accretion processes?,control,protoplanetary_disks-2018-020,protoplanetary_disks,2018,2018-12-31,random_pair,32,0,0,0,0,1,0,0,0,0,0,0.22479105190273863,0.19643826974708828,15,4,0.0,3.6,2.2,0.4,0,0,0,0.22479105190273863,0.7752089480972614,0.1822005757956927,0,1,0.1196295518281372,0,0,0,1,1,1,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,1,1,0,17,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What implications does the incorporation of new photometry into the full spectral energy distribution (SED) have for our understanding of the dynamics of dust falling onto or orbiting a companion star?,control,protoplanetary_disks-2018-021,protoplanetary_disks,2018,2018-12-31,random_pair,31,0,0,0,0,0,0,0,0,0,0,0.17421731942543658,0.15551720575480416,4,8,0.1,5.2,1.9899748742132402,0.1,0,0,0,0.17421731942543658,0.8257826805745634,0.13587318208327936,0,1,0.15192593440537733,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,8,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What is the nature of the interactions and processes occurring within protoplanetary disks that lead to planet formation?,control,protoplanetary_disks-2018-022,protoplanetary_disks,2018,2018-12-31,vague,18,0,0,1,0,1,0,0,0,0,0,0.2113229215631915,0.16352949910684048,2,2,0.1,2.3,1.676305461424021,0.4,0,0,0,0.2113229215631915,0.7886770784368085,0.14996425584362846,4,0,0.10516654287348519,0,0,0,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,1,10,2022-03-17,39.0,False,True,partially_addressed,5,3,intact,0.9,gpt-4o,1
How might the introduction of new diagnostics for assessing extinction based on near infrared hydrogen line ratios reshape our theoretical understanding of interstellar medium conditions?,control,protoplanetary_disks-2018-023,protoplanetary_disks,2018,2018-12-31,untestable,25,0,0,0,0,0,0,0,0,0,0,0.3081960381152532,0.16192751448901124,1,3,0.1,2.2,2.039607805437114,0.6,0,0,0,0.3081960381152532,0.6918039618847468,0.13447077351620423,0,1,0.0717808857582523,0,0,0,0,0,0,0,0,0,0,1,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,0,0,0,0,3,,,False,False,not_addressed,0,5,intact,1.0,gpt-4o,0
Could it be possible that the evolution of accretion in young stellar objects does not follow the established patterns observed in the 3 - 10 Myr age range?,control,protoplanetary_disks-2018-024,protoplanetary_disks,2018,2018-12-31,consensus_challenge,28,0,2,0,0,0,0,0,0,1,2,0.18563035758673987,0.16262480842835841,5,5,0.1,3.9,2.118962010041709,0.4,0,0,0,0.18563035758673987,0.8143696424132602,0.15341498050099506,1,0,0.14184296521328704,0,0,1,0,0,0,0,0,0,0,0,0,1719,0.037156320249005705,1.161377447670493,24,4.0,0,1,1,1,1,1,21,2020-04-29,16.0,True,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"What are the underlying causes of the discrepancies in age estimation between asteroseismology and gyrochronology for Sun-like stars, particularly in the context of the observed l=3 modes and the radial velocity trends associated with young stars?",evidence_tension,stellar_activity-2018-000,stellar_activity,2018,2018-12-31,,36,0,1,1,0,0,0,0,0,0,1,0.34750003339835317,0.19503592856090202,4,3,0.2,3.2,1.98997487421324,0.3,3,4,1,0.34750003339835317,0.6524999666016469,0.15768675087137896,1,0,0.049101206699732794,0,0,1,0,0,0,0,0,0,0,0,0,733,0.015843852671623724,1.2377740303541316,8,0.0,1,1,0,0,0,0,4,,,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"What is the relationship between the fluctuations in the Galactic magnetic field and the observed magnetic and chromospheric cycle periods on stars, particularly in light of the inconsistencies in energy equipartition and the directional similarities of magnetic fields on either side of the heliosheath?",evidence_tension,stellar_activity-2018-001,stellar_activity,2018,2018-12-31,,44,0,0,0,0,0,0,0,0,0,0,0.23991649884052346,0.15839912007632112,2,1,0.3,2.4,2.537715508089904,0.7,4,5,1,0.23991649884052346,0.7600835011594765,0.1392998896623221,0,1,0.08252445312346951,0,0,0,0,0,0,0,0,0,0,0,0,733,0.015843852671623724,1.2377740303541316,8,0.0,1,1,0,0,0,0,0,,,False,False,not_addressed,0,0,not_applicable,0.9,auto_threshold,0
"How do the phase relations between the toroidal and poloidal components of stellar magnetic fields in near-equatorial regions compare with observational data, and what role do turbulent pumping velocities play in the effective mean flows affecting these magnetic components?",evidence_tension,stellar_activity-2018-002,stellar_activity,2018,2018-12-31,,39,0,0,0,1,0,0,0,0,0,0,0.2308919426057333,0.1907453652623578,11,0,0.2,3.7,2.5317977802344322,0.5,3,7,1,0.2308919426057333,0.7691080573942667,0.1771320492476522,0,1,0.10383692120695903,0,0,0,0,0,0,0,0,0,0,0,0,733,0.015843852671623724,1.2377740303541316,8,0.0,1,1,0,0,0,1,10,2022-07-04,43.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
